,value,percentage,tipo_energia,comunidad,id_comunidad,fecha
5413,748.04,0.03,Renovable,Canarias,8742,2012-12-22
5414,754.72,0.03,Renovable,Canarias,8742,2012-12-23
5415,1130.68,0.05,Renovable,Canarias,8742,2012-12-24
5416,2601.57,0.13,Renovable,Canarias,8742,2012-12-25
5417,2221.32,0.09,Renovable,Canarias,8742,2012-12-26
5418,2429.26,0.1,Renovable,Canarias,8742,2012-12-27
5419,914.91,0.04,Renovable,Canarias,8742,2012-12-28
5420,982.33,0.04,Renovable,Canarias,8742,2012-12-29
5421,1744.22,0.08,Renovable,Canarias,8742,2012-12-30
5422,978.64,0.04,Renovable,Canarias,8742,2012-12-31
5423,20449.96,0.93,No renovable,Canarias,8742,2012-01-01
5424,22880.28,0.91,No renovable,Canarias,8742,2012-01-02
5425,23994.21,0.95,No renovable,Canarias,8742,2012-01-03
5426,24100.93,0.95,No renovable,Canarias,8742,2012-01-04
5427,23895.44,0.96,No renovable,Canarias,8742,2012-01-05
5428,21021.32,0.95,No renovable,Canarias,8742,2012-01-06
5429,22740.9,0.95,No renovable,Canarias,8742,2012-01-07
5430,21555.55,0.96,No renovable,Canarias,8742,2012-01-08
5431,24164.44,0.96,No renovable,Canarias,8742,2012-01-09
5432,24482.76,0.97,No renovable,Canarias,8742,2012-01-10
5433,24317.87,0.97,No renovable,Canarias,8742,2012-01-11
5434,24394.13,0.97,No renovable,Canarias,8742,2012-01-12
5435,24704.79,0.98,No renovable,Canarias,8742,2012-01-13
5436,23643.7,0.98,No renovable,Canarias,8742,2012-01-14
5437,21567.53,0.96,No renovable,Canarias,8742,2012-01-15
5438,22868.91,0.91,No renovable,Canarias,8742,2012-01-16
5439,23225.01,0.92,No renovable,Canarias,8742,2012-01-17
5440,23264.3,0.92,No renovable,Canarias,8742,2012-01-18
5441,24292.52,0.96,No renovable,Canarias,8742,2012-01-19
5442,24409.74,0.97,No renovable,Canarias,8742,2012-01-20
5443,22423.36,0.93,No renovable,Canarias,8742,2012-01-21
5444,21384.74,0.95,No renovable,Canarias,8742,2012-01-22
5445,24557.38,0.98,No renovable,Canarias,8742,2012-01-23
5446,24764.45,0.98,No renovable,Canarias,8742,2012-01-24
5447,24558.25,0.97,No renovable,Canarias,8742,2012-01-25
5448,24165.77,0.96,No renovable,Canarias,8742,2012-01-26
5449,23777.51,0.95,No renovable,Canarias,8742,2012-01-27
5450,22963.06,0.95,No renovable,Canarias,8742,2012-01-28
5451,21517.03,0.95,No renovable,Canarias,8742,2012-01-29
5452,23617.86,0.95,No renovable,Canarias,8742,2012-01-30
5453,23087.89,0.93,No renovable,Canarias,8742,2012-01-31
5454,22840.98,0.92,No renovable,Canarias,8742,2012-02-01
5455,22580.96,0.94,No renovable,Canarias,8742,2012-02-02
5456,22675.79,0.91,No renovable,Canarias,8742,2012-02-03
5457,20905.41,0.87,No renovable,Canarias,8742,2012-02-04
5458,19798.1,0.88,No renovable,Canarias,8742,2012-02-05
5459,22780.09,0.91,No renovable,Canarias,8742,2012-02-06
5460,22407.37,0.89,No renovable,Canarias,8742,2012-02-07
5461,23068.24,0.91,No renovable,Canarias,8742,2012-02-08
5462,22627.03,0.9,No renovable,Canarias,8742,2012-02-09
5463,22931.5,0.91,No renovable,Canarias,8742,2012-02-10
5464,23540.86,0.97,No renovable,Canarias,8742,2012-02-11
5465,22409.31,0.98,No renovable,Canarias,8742,2012-02-12
5466,23907.04,0.95,No renovable,Canarias,8742,2012-02-13
5467,22845.28,0.9,No renovable,Canarias,8742,2012-02-14
5468,23984.78,0.94,No renovable,Canarias,8742,2012-02-15
5469,24780.03,0.97,No renovable,Canarias,8742,2012-02-16
5470,22794.56,0.91,No renovable,Canarias,8742,2012-02-17
5471,21737.02,0.91,No renovable,Canarias,8742,2012-02-18
5472,20386.7,0.91,No renovable,Canarias,8742,2012-02-19
5473,22348.76,0.91,No renovable,Canarias,8742,2012-02-20
5474,20424.79,0.9,No renovable,Canarias,8742,2012-02-21
5475,23152.73,0.93,No renovable,Canarias,8742,2012-02-22
5476,23738.55,0.95,No renovable,Canarias,8742,2012-02-23
5477,23719.08,0.95,No renovable,Canarias,8742,2012-02-24
5478,22556.85,0.96,No renovable,Canarias,8742,2012-02-25
5479,21231.93,0.96,No renovable,Canarias,8742,2012-02-26
5480,23701.22,0.96,No renovable,Canarias,8742,2012-02-27
5481,23861.38,0.96,No renovable,Canarias,8742,2012-02-28
5482,23055.16,0.93,No renovable,Canarias,8742,2012-02-29
5483,22847.02,0.92,No renovable,Canarias,8742,2012-03-01
5484,22376.95,0.9,No renovable,Canarias,8742,2012-03-02
5485,20618.32,0.88,No renovable,Canarias,8742,2012-03-03
5486,19115.57,0.87,No renovable,Canarias,8742,2012-03-04
5487,22278.62,0.91,No renovable,Canarias,8742,2012-03-05
5488,21832.8,0.89,No renovable,Canarias,8742,2012-03-06
5489,21590.69,0.87,No renovable,Canarias,8742,2012-03-07
5490,22903.71,0.93,No renovable,Canarias,8742,2012-03-08
5491,23175.29,0.95,No renovable,Canarias,8742,2012-03-09
5492,21861.46,0.94,No renovable,Canarias,8742,2012-03-10
5493,20656.37,0.96,No renovable,Canarias,8742,2012-03-11
5494,23400.61,0.96,No renovable,Canarias,8742,2012-03-12
5495,23397.16,0.95,No renovable,Canarias,8742,2012-03-13
5496,22480.39,0.92,No renovable,Canarias,8742,2012-03-14
5497,22417.34,0.91,No renovable,Canarias,8742,2012-03-15
5498,23032.72,0.94,No renovable,Canarias,8742,2012-03-16
5499,21708.89,0.92,No renovable,Canarias,8742,2012-03-17
5500,19036.21,0.87,No renovable,Canarias,8742,2012-03-18
5501,21162.47,0.87,No renovable,Canarias,8742,2012-03-19
5502,21342.36,0.87,No renovable,Canarias,8742,2012-03-20
5503,21871.13,0.89,No renovable,Canarias,8742,2012-03-21
5504,23565.33,0.96,No renovable,Canarias,8742,2012-03-22
5505,23562.14,0.95,No renovable,Canarias,8742,2012-03-23
5506,21971.08,0.94,No renovable,Canarias,8742,2012-03-24
5507,18684.1,0.89,No renovable,Canarias,8742,2012-03-25
5508,22715.72,0.93,No renovable,Canarias,8742,2012-03-26
5509,23522.42,0.96,No renovable,Canarias,8742,2012-03-27
5510,23609.96,0.96,No renovable,Canarias,8742,2012-03-28
5511,23361.9,0.97,No renovable,Canarias,8742,2012-03-29
5512,23247.08,0.96,No renovable,Canarias,8742,2012-03-30
5513,22225.98,0.96,No renovable,Canarias,8742,2012-03-31
5514,20532.07,0.96,No renovable,Canarias,8742,2012-04-01
5515,23484.09,0.98,No renovable,Canarias,8742,2012-04-02
5516,23092.06,0.96,No renovable,Canarias,8742,2012-04-03
5517,23353.19,0.97,No renovable,Canarias,8742,2012-04-04
5518,21749.2,0.97,No renovable,Canarias,8742,2012-04-05
5519,20216.38,0.96,No renovable,Canarias,8742,2012-04-06
5520,21810.74,0.97,No renovable,Canarias,8742,2012-04-07
5521,20288.21,0.95,No renovable,Canarias,8742,2012-04-08
5522,23542.98,0.98,No renovable,Canarias,8742,2012-04-09
5523,22547.06,0.94,No renovable,Canarias,8742,2012-04-10
5524,22898.47,0.95,No renovable,Canarias,8742,2012-04-11
5525,23034.04,0.96,No renovable,Canarias,8742,2012-04-12
5526,21562.39,0.91,No renovable,Canarias,8742,2012-04-13
5527,20043.45,0.89,No renovable,Canarias,8742,2012-04-14
5528,17984.12,0.85,No renovable,Canarias,8742,2012-04-15
5529,20542.36,0.87,No renovable,Canarias,8742,2012-04-16
5530,20336.42,0.86,No renovable,Canarias,8742,2012-04-17
5531,20632.21,0.87,No renovable,Canarias,8742,2012-04-18
5532,20750.37,0.87,No renovable,Canarias,8742,2012-04-19
5533,21595.84,0.91,No renovable,Canarias,8742,2012-04-20
5534,21110.86,0.94,No renovable,Canarias,8742,2012-04-21
5535,18352.65,0.88,No renovable,Canarias,8742,2012-04-22
5536,20396.44,0.87,No renovable,Canarias,8742,2012-04-23
5537,20231.92,0.86,No renovable,Canarias,8742,2012-04-24
5538,21307.31,0.9,No renovable,Canarias,8742,2012-04-25
5539,22768.5,0.97,No renovable,Canarias,8742,2012-04-26
5540,22624.98,0.96,No renovable,Canarias,8742,2012-04-27
5541,20523.35,0.93,No renovable,Canarias,8742,2012-04-28
5542,19171.08,0.94,No renovable,Canarias,8742,2012-04-29
5543,21055.56,0.92,No renovable,Canarias,8742,2012-04-30
5544,19639.3,0.95,No renovable,Canarias,8742,2012-05-01
5545,22123.88,0.96,No renovable,Canarias,8742,2012-05-02
5546,21800.04,0.96,No renovable,Canarias,8742,2012-05-03
5547,22242.62,0.96,No renovable,Canarias,8742,2012-05-04
5548,21118.62,0.96,No renovable,Canarias,8742,2012-05-05
5549,19167.61,0.94,No renovable,Canarias,8742,2012-05-06
5550,21815.34,0.94,No renovable,Canarias,8742,2012-05-07
5551,21853.5,0.92,No renovable,Canarias,8742,2012-05-08
5552,22281.92,0.94,No renovable,Canarias,8742,2012-05-09
5553,22291.83,0.94,No renovable,Canarias,8742,2012-05-10
5554,21677.9,0.9,No renovable,Canarias,8742,2012-05-11
5555,20658.74,0.9,No renovable,Canarias,8742,2012-05-12
5556,20582.62,0.94,No renovable,Canarias,8742,2012-05-13
5557,24909.52,0.97,No renovable,Canarias,8742,2012-05-14
5558,25090.06,0.96,No renovable,Canarias,8742,2012-05-15
5559,24927.69,0.96,No renovable,Canarias,8742,2012-05-16
5560,24211.61,0.95,No renovable,Canarias,8742,2012-05-17
5561,23020.48,0.93,No renovable,Canarias,8742,2012-05-18
5562,21136.33,0.92,No renovable,Canarias,8742,2012-05-19
5563,17810.83,0.86,No renovable,Canarias,8742,2012-05-20
5564,20728.21,0.88,No renovable,Canarias,8742,2012-05-21
5565,21368.49,0.9,No renovable,Canarias,8742,2012-05-22
5566,21447.95,0.91,No renovable,Canarias,8742,2012-05-23
5567,21906.73,0.92,No renovable,Canarias,8742,2012-05-24
5568,21674.07,0.9,No renovable,Canarias,8742,2012-05-25
5569,20164.65,0.9,No renovable,Canarias,8742,2012-05-26
5570,18180.83,0.88,No renovable,Canarias,8742,2012-05-27
5571,21584.48,0.91,No renovable,Canarias,8742,2012-05-28
5572,21927.24,0.92,No renovable,Canarias,8742,2012-05-29
5573,19649.48,0.92,No renovable,Canarias,8742,2012-05-30
5574,22850.72,0.95,No renovable,Canarias,8742,2012-05-31
5575,23089.74,0.95,No renovable,Canarias,8742,2012-06-01
5576,21540.84,0.94,No renovable,Canarias,8742,2012-06-02
5577,19982.57,0.94,No renovable,Canarias,8742,2012-06-03
5578,21955.05,0.9,No renovable,Canarias,8742,2012-06-04
5579,22054.96,0.89,No renovable,Canarias,8742,2012-06-05
5580,22438.01,0.91,No renovable,Canarias,8742,2012-06-06
5581,24032.98,0.96,No renovable,Canarias,8742,2012-06-07
5582,23427.18,0.95,No renovable,Canarias,8742,2012-06-08
5583,20097.39,0.87,No renovable,Canarias,8742,2012-06-09
5584,18049.41,0.84,No renovable,Canarias,8742,2012-06-10
5585,21141.29,0.86,No renovable,Canarias,8742,2012-06-11
5586,21043.37,0.86,No renovable,Canarias,8742,2012-06-12
5587,20872.12,0.86,No renovable,Canarias,8742,2012-06-13
5588,20947.28,0.87,No renovable,Canarias,8742,2012-06-14
5589,21270.13,0.87,No renovable,Canarias,8742,2012-06-15
5590,19842.44,0.86,No renovable,Canarias,8742,2012-06-16
5591,18350.87,0.85,No renovable,Canarias,8742,2012-06-17
5592,22327.98,0.91,No renovable,Canarias,8742,2012-06-18
5593,23338.08,0.94,No renovable,Canarias,8742,2012-06-19
5594,23918.33,0.96,No renovable,Canarias,8742,2012-06-20
5595,23406.85,0.93,No renovable,Canarias,8742,2012-06-21
5596,22751.53,0.9,No renovable,Canarias,8742,2012-06-22
5597,19700.97,0.85,No renovable,Canarias,8742,2012-06-23
5598,19110.65,0.89,No renovable,Canarias,8742,2012-06-24
5599,23763.06,0.96,No renovable,Canarias,8742,2012-06-25
5600,25656.56,0.96,No renovable,Canarias,8742,2012-06-26
5601,25136.85,0.93,No renovable,Canarias,8742,2012-06-27
5602,23906.26,0.9,No renovable,Canarias,8742,2012-06-28
5603,22615.09,0.88,No renovable,Canarias,8742,2012-06-29
5604,20391.12,0.87,No renovable,Canarias,8742,2012-06-30
5605,18391.18,0.85,No renovable,Canarias,8742,2012-07-01
5606,21286.23,0.87,No renovable,Canarias,8742,2012-07-02
5607,21996.21,0.89,No renovable,Canarias,8742,2012-07-03
5608,21773.43,0.88,No renovable,Canarias,8742,2012-07-04
5609,21405.39,0.87,No renovable,Canarias,8742,2012-07-05
5610,21121.79,0.87,No renovable,Canarias,8742,2012-07-06
5611,20242.1,0.88,No renovable,Canarias,8742,2012-07-07
5612,19055.77,0.88,No renovable,Canarias,8742,2012-07-08
5613,21656.25,0.88,No renovable,Canarias,8742,2012-07-09
5614,21426.27,0.87,No renovable,Canarias,8742,2012-07-10
5615,21738.07,0.88,No renovable,Canarias,8742,2012-07-11
5616,21618.85,0.87,No renovable,Canarias,8742,2012-07-12
5617,21656.34,0.87,No renovable,Canarias,8742,2012-07-13
5618,20343.34,0.86,No renovable,Canarias,8742,2012-07-14
5619,18788.92,0.86,No renovable,Canarias,8742,2012-07-15
5620,22472.3,0.88,No renovable,Canarias,8742,2012-07-16
5621,24002.13,0.9,No renovable,Canarias,8742,2012-07-17
5622,24579.94,0.91,No renovable,Canarias,8742,2012-07-18
5623,24093.27,0.89,No renovable,Canarias,8742,2012-07-19
5624,24010.53,0.89,No renovable,Canarias,8742,2012-07-20
5625,23499.23,0.93,No renovable,Canarias,8742,2012-07-21
5626,21784.71,0.92,No renovable,Canarias,8742,2012-07-22
5627,24366.86,0.91,No renovable,Canarias,8742,2012-07-23
5628,23384.08,0.89,No renovable,Canarias,8742,2012-07-24
5629,23339.25,0.9,No renovable,Canarias,8742,2012-07-25
5630,23785.66,0.92,No renovable,Canarias,8742,2012-07-26
5631,23657.03,0.91,No renovable,Canarias,8742,2012-07-27
5632,22463.85,0.92,No renovable,Canarias,8742,2012-07-28
5633,20199.67,0.91,No renovable,Canarias,8742,2012-07-29
5634,22862.28,0.9,No renovable,Canarias,8742,2012-07-30
5635,22869.74,0.89,No renovable,Canarias,8742,2012-07-31
5636,22838.84,0.89,No renovable,Canarias,8742,2012-08-01
5637,23090.93,0.89,No renovable,Canarias,8742,2012-08-02
5638,23352.76,0.88,No renovable,Canarias,8742,2012-08-03
5639,21955.43,0.88,No renovable,Canarias,8742,2012-08-04
5640,19451.0,0.86,No renovable,Canarias,8742,2012-08-05
5641,22515.4,0.88,No renovable,Canarias,8742,2012-08-06
5642,22843.45,0.9,No renovable,Canarias,8742,2012-08-07
5643,22971.74,0.9,No renovable,Canarias,8742,2012-08-08
5644,22967.57,0.9,No renovable,Canarias,8742,2012-08-09
5645,23581.92,0.89,No renovable,Canarias,8742,2012-08-10
5646,23256.84,0.91,No renovable,Canarias,8742,2012-08-11
5647,20685.71,0.87,No renovable,Canarias,8742,2012-08-12
5648,23625.73,0.89,No renovable,Canarias,8742,2012-08-13
5649,23556.04,0.9,No renovable,Canarias,8742,2012-08-14
5650,21044.08,0.91,No renovable,Canarias,8742,2012-08-15
5651,24090.29,0.93,No renovable,Canarias,8742,2012-08-16
5652,24796.22,0.95,No renovable,Canarias,8742,2012-08-17
5653,22451.52,0.92,No renovable,Canarias,8742,2012-08-18
5654,20453.06,0.9,No renovable,Canarias,8742,2012-08-19
5655,24474.44,0.92,No renovable,Canarias,8742,2012-08-20
5656,25029.51,0.91,No renovable,Canarias,8742,2012-08-21
5657,25127.25,0.91,No renovable,Canarias,8742,2012-08-22
5658,25122.6,0.92,No renovable,Canarias,8742,2012-08-23
5659,24364.91,0.92,No renovable,Canarias,8742,2012-08-24
5660,21877.32,0.88,No renovable,Canarias,8742,2012-08-25
5661,20298.29,0.88,No renovable,Canarias,8742,2012-08-26
5662,23564.07,0.89,No renovable,Canarias,8742,2012-08-27
5663,23444.92,0.89,No renovable,Canarias,8742,2012-08-28
5664,23553.14,0.89,No renovable,Canarias,8742,2012-08-29
5665,23433.89,0.88,No renovable,Canarias,8742,2012-08-30
5666,23212.42,0.88,No renovable,Canarias,8742,2012-08-31
5667,22504.98,0.9,No renovable,Canarias,8742,2012-09-01
5668,21385.51,0.93,No renovable,Canarias,8742,2012-09-02
5669,24721.12,0.94,No renovable,Canarias,8742,2012-09-03
5670,25098.48,0.96,No renovable,Canarias,8742,2012-09-04
5671,24885.08,0.95,No renovable,Canarias,8742,2012-09-05
5672,25141.47,0.96,No renovable,Canarias,8742,2012-09-06
5673,24417.38,0.94,No renovable,Canarias,8742,2012-09-07
5674,22194.44,0.93,No renovable,Canarias,8742,2012-09-08
5675,21150.04,0.92,No renovable,Canarias,8742,2012-09-09
5676,24244.53,0.94,No renovable,Canarias,8742,2012-09-10
5677,25039.64,0.96,No renovable,Canarias,8742,2012-09-11
5678,25105.63,0.95,No renovable,Canarias,8742,2012-09-12
5679,24487.8,0.93,No renovable,Canarias,8742,2012-09-13
5680,24411.38,0.94,No renovable,Canarias,8742,2012-09-14
5681,23673.32,0.96,No renovable,Canarias,8742,2012-09-15
5682,21955.38,0.96,No renovable,Canarias,8742,2012-09-16
5683,25662.78,0.97,No renovable,Canarias,8742,2012-09-17
5684,25786.56,0.96,No renovable,Canarias,8742,2012-09-18
5685,25312.58,0.94,No renovable,Canarias,8742,2012-09-19
5686,26095.99,0.96,No renovable,Canarias,8742,2012-09-20
5687,25916.76,0.97,No renovable,Canarias,8742,2012-09-21
5688,24199.79,0.96,No renovable,Canarias,8742,2012-09-22
5689,22733.36,0.97,No renovable,Canarias,8742,2012-09-23
5690,25837.52,0.97,No renovable,Canarias,8742,2012-09-24
5691,26202.71,0.98,No renovable,Canarias,8742,2012-09-25
5692,25717.74,0.96,No renovable,Canarias,8742,2012-09-26
5693,25566.2,0.97,No renovable,Canarias,8742,2012-09-27
5694,24543.82,0.96,No renovable,Canarias,8742,2012-09-28
5695,22671.56,0.95,No renovable,Canarias,8742,2012-09-29
5696,20453.32,0.93,No renovable,Canarias,8742,2012-09-30
5697,23736.95,0.94,No renovable,Canarias,8742,2012-10-01
5698,24459.84,0.96,No renovable,Canarias,8742,2012-10-02
5699,24796.68,0.98,No renovable,Canarias,8742,2012-10-03
5700,24530.2,0.98,No renovable,Canarias,8742,2012-10-04
5701,24334.59,0.97,No renovable,Canarias,8742,2012-10-05
5702,22850.66,0.96,No renovable,Canarias,8742,2012-10-06
5703,20678.34,0.93,No renovable,Canarias,8742,2012-10-07
5704,23252.86,0.91,No renovable,Canarias,8742,2012-10-08
5705,24134.96,0.93,No renovable,Canarias,8742,2012-10-09
5706,24459.86,0.93,No renovable,Canarias,8742,2012-10-10
5707,23685.82,0.9,No renovable,Canarias,8742,2012-10-11
5708,21282.18,0.91,No renovable,Canarias,8742,2012-10-12
5709,22205.54,0.92,No renovable,Canarias,8742,2012-10-13
5710,20507.79,0.93,No renovable,Canarias,8742,2012-10-14
5711,24440.66,0.96,No renovable,Canarias,8742,2012-10-15
5712,24403.45,0.96,No renovable,Canarias,8742,2012-10-16
5713,24840.61,0.97,No renovable,Canarias,8742,2012-10-17
5714,24399.77,0.96,No renovable,Canarias,8742,2012-10-18
5715,23436.27,0.95,No renovable,Canarias,8742,2012-10-19
5716,22215.45,0.96,No renovable,Canarias,8742,2012-10-20
5717,20778.26,0.97,No renovable,Canarias,8742,2012-10-21
5718,23553.43,0.97,No renovable,Canarias,8742,2012-10-22
5719,23269.98,0.94,No renovable,Canarias,8742,2012-10-23
5720,23961.57,0.96,No renovable,Canarias,8742,2012-10-24
5721,24712.51,0.97,No renovable,Canarias,8742,2012-10-25
5722,24809.8,0.98,No renovable,Canarias,8742,2012-10-26
5723,23267.64,0.97,No renovable,Canarias,8742,2012-10-27
5724,22499.91,0.97,No renovable,Canarias,8742,2012-10-28
5725,24674.73,0.97,No renovable,Canarias,8742,2012-10-29
5726,24027.35,0.94,No renovable,Canarias,8742,2012-10-30
5727,23938.99,0.94,No renovable,Canarias,8742,2012-10-31
5728,22470.4,0.96,No renovable,Canarias,8742,2012-11-01
5729,24916.64,0.99,No renovable,Canarias,8742,2012-11-02
5730,23321.95,0.97,No renovable,Canarias,8742,2012-11-03
5731,21928.93,0.98,No renovable,Canarias,8742,2012-11-04
5732,24981.64,0.97,No renovable,Canarias,8742,2012-11-05
5733,25291.99,0.98,No renovable,Canarias,8742,2012-11-06
5734,23866.79,0.94,No renovable,Canarias,8742,2012-11-07
5735,23239.0,0.94,No renovable,Canarias,8742,2012-11-08
5736,23389.09,0.96,No renovable,Canarias,8742,2012-11-09
5737,21158.59,0.92,No renovable,Canarias,8742,2012-11-10
5738,19668.61,0.91,No renovable,Canarias,8742,2012-11-11
5739,22190.71,0.92,No renovable,Canarias,8742,2012-11-12
5740,23430.07,0.96,No renovable,Canarias,8742,2012-11-13
5741,23767.58,0.98,No renovable,Canarias,8742,2012-11-14
5742,23766.88,0.97,No renovable,Canarias,8742,2012-11-15
5743,23953.38,0.98,No renovable,Canarias,8742,2012-11-16
5744,22214.18,0.96,No renovable,Canarias,8742,2012-11-17
5745,20189.8,0.94,No renovable,Canarias,8742,2012-11-18
5746,23684.85,0.98,No renovable,Canarias,8742,2012-11-19
5747,23570.91,0.97,No renovable,Canarias,8742,2012-11-20
5748,23625.32,0.97,No renovable,Canarias,8742,2012-11-21
5749,22967.18,0.94,No renovable,Canarias,8742,2012-11-22
5750,23723.05,0.97,No renovable,Canarias,8742,2012-11-23
5751,22398.06,0.97,No renovable,Canarias,8742,2012-11-24
5752,20831.06,0.96,No renovable,Canarias,8742,2012-11-25
5753,23214.59,0.95,No renovable,Canarias,8742,2012-11-26
5754,22555.5,0.92,No renovable,Canarias,8742,2012-11-27
5755,22228.39,0.92,No renovable,Canarias,8742,2012-11-28
5756,21749.7,0.9,No renovable,Canarias,8742,2012-11-29
5757,21510.51,0.9,No renovable,Canarias,8742,2012-11-30
5758,20739.8,0.91,No renovable,Canarias,8742,2012-12-01
5759,19881.06,0.91,No renovable,Canarias,8742,2012-12-02
5760,22202.7,0.93,No renovable,Canarias,8742,2012-12-03
5761,22966.38,0.95,No renovable,Canarias,8742,2012-12-04
5762,22937.79,0.97,No renovable,Canarias,8742,2012-12-05
5763,21558.03,0.98,No renovable,Canarias,8742,2012-12-06
5764,23276.27,0.98,No renovable,Canarias,8742,2012-12-07
5765,21742.14,0.97,No renovable,Canarias,8742,2012-12-08
5766,21209.04,0.97,No renovable,Canarias,8742,2012-12-09
5767,23409.06,0.97,No renovable,Canarias,8742,2012-12-10
5768,23588.09,0.97,No renovable,Canarias,8742,2012-12-11
5769,23423.18,0.97,No renovable,Canarias,8742,2012-12-12
5770,23262.45,0.96,No renovable,Canarias,8742,2012-12-13
5771,23729.31,0.98,No renovable,Canarias,8742,2012-12-14
5772,22163.38,0.96,No renovable,Canarias,8742,2012-12-15
5773,20836.36,0.95,No renovable,Canarias,8742,2012-12-16
5774,23008.59,0.95,No renovable,Canarias,8742,2012-12-17
5775,23458.51,0.97,No renovable,Canarias,8742,2012-12-18
5776,23586.46,0.97,No renovable,Canarias,8742,2012-12-19
5777,23736.47,0.97,No renovable,Canarias,8742,2012-12-20
5778,23535.69,0.97,No renovable,Canarias,8742,2012-12-21
5779,22456.09,0.97,No renovable,Canarias,8742,2012-12-22
5780,21718.4,0.97,No renovable,Canarias,8742,2012-12-23
5781,22859.83,0.95,No renovable,Canarias,8742,2012-12-24
5782,18119.02,0.87,No renovable,Canarias,8742,2012-12-25
5783,21954.46,0.91,No renovable,Canarias,8742,2012-12-26
5784,22010.99,0.9,No renovable,Canarias,8742,2012-12-27
5785,23610.59,0.96,No renovable,Canarias,8742,2012-12-28
5786,22413.9,0.96,No renovable,Canarias,8742,2012-12-29
5787,20832.3,0.92,No renovable,Canarias,8742,2012-12-30
5788,23591.95,0.96,No renovable,Canarias,8742,2012-12-31
5789,92181.56,0.14,Renovable,Región de Murcia,21,2012-01-01
5790,114401.87,0.2,Renovable,Región de Murcia,21,2012-02-01
5791,114402.92,0.21,Renovable,Región de Murcia,21,2012-03-01
5792,137045.61,0.27,Renovable,Región de Murcia,21,2012-04-01
5793,125907.93,0.29,Renovable,Región de Murcia,21,2012-05-01
5794,125873.27,0.24,Renovable,Región de Murcia,21,2012-06-01
5795,121364.79,0.22,Renovable,Región de Murcia,21,2012-07-01
5796,116095.44,0.19,Renovable,Región de Murcia,21,2012-08-01
5797,103128.99,0.26,Renovable,Región de Murcia,21,2012-09-01
5798,98962.31,0.17,Renovable,Región de Murcia,21,2012-10-01
5799,92755.43,0.18,Renovable,Región de Murcia,21,2012-11-01
5800,117669.49,0.24,Renovable,Región de Murcia,21,2012-12-01
5801,557779.05,0.86,No renovable,Región de Murcia,21,2012-01-01
5802,469281.66,0.8,No renovable,Región de Murcia,21,2012-02-01
5803,438338.79,0.79,No renovable,Región de Murcia,21,2012-03-01
5804,370246.51,0.73,No renovable,Región de Murcia,21,2012-04-01
5805,305806.75,0.71,No renovable,Región de Murcia,21,2012-05-01
5806,389079.48,0.76,No renovable,Región de Murcia,21,2012-06-01
5807,434764.3,0.78,No renovable,Región de Murcia,21,2012-07-01
5808,483926.44,0.81,No renovable,Región de Murcia,21,2012-08-01
5809,293001.02,0.74,No renovable,Región de Murcia,21,2012-09-01
5810,488721.39,0.83,No renovable,Región de Murcia,21,2012-10-01
5811,410803.18,0.82,No renovable,Región de Murcia,21,2012-11-01
5812,375875.99,0.76,No renovable,Región de Murcia,21,2012-12-01
5813,127320.04,0.44,Renovable,La Rioja,20,2012-01-01
5814,192790.55,0.61,Renovable,La Rioja,20,2012-02-01
5815,117756.33,0.51,Renovable,La Rioja,20,2012-03-01
5816,104057.44,0.59,Renovable,La Rioja,20,2012-04-01
5817,98744.39,0.37,Renovable,La Rioja,20,2012-05-01
5818,64952.28,0.28,Renovable,La Rioja,20,2012-06-01
5819,88849.34,0.42,Renovable,La Rioja,20,2012-07-01
5820,81983.67,0.33,Renovable,La Rioja,20,2012-08-01
5821,111777.6,0.41,Renovable,La Rioja,20,2012-09-01
5822,74017.35,0.43,Renovable,La Rioja,20,2012-10-01
5823,106461.36,0.89,Renovable,La Rioja,20,2012-11-01
5824,115590.79,0.53,Renovable,La Rioja,20,2012-12-01
5825,160664.53,0.56,No renovable,La Rioja,20,2012-01-01
5826,121373.07,0.39,No renovable,La Rioja,20,2012-02-01
5827,111461.06,0.49,No renovable,La Rioja,20,2012-03-01
5828,72720.23,0.41,No renovable,La Rioja,20,2012-04-01
5829,165535.52,0.63,No renovable,La Rioja,20,2012-05-01
5830,166561.7,0.72,No renovable,La Rioja,20,2012-06-01
5831,124157.25,0.58,No renovable,La Rioja,20,2012-07-01
5832,167924.34,0.67,No renovable,La Rioja,20,2012-08-01
5833,158614.16,0.59,No renovable,La Rioja,20,2012-09-01
5834,96940.02,0.57,No renovable,La Rioja,20,2012-10-01
5835,12840.62,0.11,No renovable,La Rioja,20,2012-11-01
5836,103663.94,0.47,No renovable,La Rioja,20,2012-12-01
5837,495.7,1.0,No renovable,Ceuta,8744,2013-01-01
5838,571.78,1.0,No renovable,Ceuta,8744,2013-01-02
5839,593.26,1.0,No renovable,Ceuta,8744,2013-01-03
5840,579.44,1.0,No renovable,Ceuta,8744,2013-01-04
5841,541.97,1.0,No renovable,Ceuta,8744,2013-01-05
5842,499.7,1.0,No renovable,Ceuta,8744,2013-01-06
5843,526.04,1.0,No renovable,Ceuta,8744,2013-01-07
5844,594.08,1.0,No renovable,Ceuta,8744,2013-01-08
5845,599.42,1.0,No renovable,Ceuta,8744,2013-01-09
5846,594.49,1.0,No renovable,Ceuta,8744,2013-01-10
5847,581.77,1.0,No renovable,Ceuta,8744,2013-01-11
